,datetime,Maesang (Cakalang),Deho (Tongkol),Malalugis (Layang),Tude (Selar),B. Tuna (Panitang),sst_dailymean (C),chlorofil_dailymean (mg/m^3),eastward_seawater_dailymean (m/s),northward_seawater_dailymean (m/s),eastward_wind_dailymean (m/s),northward_wind_dailymean (m/s),season,wind_magnitude_dailymean (m/s),wind_direction,seawater_magnitude_dailymean (m/s),seawater_direction
467,4/29/2019,10535,3095,9485,0,5980,28.66428471,0.127164537,-0.334918841,0.183067458,-2.674613289,1.311710039,Peralihan 1,2.978949390659193,North West,0.38168615934477507,North West
468,4/30/2019,3800,690,6880,0,2785,28.760001,0.126878942,-0.049483585,0.269696428,-1.081433437,2.075068343,Peralihan 1,2.339958740401719,North West,0.2741984472246541,
469,5/1/2019,2190,350,14320,0,130,28.94214079,0.126648717,0.122858797,0.155426407,-1.364392095,-0.011419298,Peralihan 1,1.364439881147316,West,0.1981202967724833,North East
470,5/2/2019,6430,2905,17550,150,2070,28.83285729,0.120838354,0.158609053,0.094781771,2.026043836,1.456517399,Peralihan 1,2.495254808428053,North East,0.1847712526543381,North East
471,5/3/2019,12428,9705,15326,310,4023,29.11142614,0.126951678,0.254742362,-0.019401053,1.256584971,-0.232390025,Peralihan 1,1.2778931540088052,East,0.2554800811312848,East
472,5/4/2019,22096,6645,26860,60,6176,28.98856679,0.113490887,0.176789364,-0.144265353,3.8835138,-0.11938475,Peralihan 1,3.885348395359546,East,0.22818188205845596,South East
473,5/5/2019,9060,3930,16040,500,3850,29.05642693,0.117838655,0.11771425,-0.097048859,3.334102857,0.354763082,Peralihan 1,3.3529239039091987,East,0.1525618749434615,South East
474,5/7/2019,140,350,1000,250,60,29.32785257,0.097231753,0.270917165,0.14635805,3.257149957,-0.815608293,Peralihan 1,3.3577139142570616,East,0.3079233493768209,North East
475,5/8/2019,1440,0,600,0,180,29.45642964,0.091480377,0.275800127,0.132188742,1.130856577,0.847695699,Peralihan 1,1.413302726186876,North East,0.30584239988065537,North East
476,5/9/2019,7200,2850,7770,80,1590,29.78214136,0.080455545,0.262589979,0.139600382,4.247121743,-0.09173308,Peralihan 1,4.248112293458077,East,0.2973915999583148,North East
477,5/10/2019,15526,6650,22745,190,6224,29.82785464,0.103015564,0.334046886,0.142434247,2.732266464,3.217761186,Peralihan 1,4.221287372405151,North East,0.3631457514067237,North East
478,5/11/2019,14290,7225,14454,940,3305,29.76356957,0.107818174,0.323888582,0.176920157,-0.38265034,1.496350879,Peralihan 1,1.544502261502452,,0.36905901357760573,North East
479,5/12/2019,13718,3914,10133,0,3550,29.92356429,0.117712298,0.22278512,0.259407332,-1.651093779,0.536358505,Peralihan 1,1.7360273940633355,West,0.34194352397548433,North East
480,5/13/2019,3140,750,2080,100,1950,30.08857493,0.107356778,0.191263861,0.301697263,-1.560563757,0.577135278,Peralihan 1,1.663864287967649,West,0.3572157653664218,North East
481,5/14/2019,8470,7290,5940,0,1645,30.02428314,0.105498789,0.171993597,0.346603079,0.417891859,-0.031632493,Peralihan 1,0.4190873661086324,East,0.38693086175863334,North East
482,5/15/2019,6630,2345,10865,50,2880,30.07142643,0.09422265,0.167285028,0.386320734,-3.749581893,0.518759561,Peralihan 1,3.785297327085731,West,0.42098454854217576,North East
483,5/16/2019,17515,8220,18170,0,4970,29.89285714,0.10925359,0.144657734,0.46545087,1.595526301,1.632210554,Peralihan 1,2.282502019664326,North East,0.48741191244138843,
484,5/17/2019,25815,8212,15438,0,5437,30.14071443,0.105692986,0.384446024,0.387715856,1.347719496,2.045961337,Peralihan 1,2.449960332821191,North East,0.546005797005143,North East
485,5/18/2019,19090,6940,31710,570,3020,30.25713671,0.120449097,0.446137016,0.269304046,3.199005271,2.46825555,Peralihan 1,4.04053464086024,North East,0.5211169794176298,North East
486,5/19/2019,9935,3510,6330,0,1385,30.42356664,0.111926565,0.362603494,0.165977091,-0.968561451,1.148899383,Peralihan 1,1.502691277881457,North West,0.39878526627475885,North East
487,5/20/2019,5510,2990,5570,350,3530,30.53643129,0.110575287,0.270960766,0.123817953,0.984948394,0.605541561,Peralihan 1,1.1562023702369304,North East,0.297910426464763,North East
488,5/21/2019,700,350,3000,400,300,30.68642543,0.097859468,0.223351891,0.16462556,1.297177034,1.424337983,Peralihan 1,1.926501219141464,North East,0.2774664704402849,North East
489,5/22/2019,12540,4350,5425,0,3110,30.45285471,0.105752897,0.322406249,0.250992943,1.26316436,2.698039321,Peralihan 1,2.9790938854014573,North East,0.4085868901837787,North East
490,5/23/2019,6325,6310,9330,100,2820,30.67571364,0.113725667,0.370233113,0.263461936,0.929570204,1.10626301,Peralihan 1,1.4449631868870785,North East,0.4544059305098679,North East
491,5/24/2019,36626,20975,17825,80,7705,30.71786071,0.109100024,0.41570569,0.169944498,2.41873585,1.752115291,Peralihan 1,2.9866688977908544,North East,0.4491017179869702,East
492,5/25/2019,25861,14081,26743,160,5821,30.84071343,0.098416984,0.378691104,0.134979007,-2.401512064,0.966145101,Peralihan 1,2.5885703679297265,West,0.4020277161831568,East
493,5/26/2019,9940,1810,8110,0,1580,30.54643043,0.1124853,0.207395068,0.090378386,-1.734370296,1.397198371,Peralihan 1,2.2271514568102866,North West,0.22623210843443425,North East
494,5/27/2019,3870,3240,4690,0,1630,30.36713957,0.103066414,0.090988757,0.18502936,-4.5424985,1.537693629,Peralihan 1,4.795705820749375,West,0.20619121698659876,North East
495,5/28/2019,2996,480,11750,0,1470,30.29142757,0.110561499,-0.036578613,0.250251779,-5.543280921,0.922430644,Peralihan 1,5.619505464194591,West,0.2529109484021374,
496,5/29/2019,22460,9680,21995,0,7075,30.12357,0.104929457,-0.061516597,0.380435014,-2.578247843,1.086049816,Peralihan 1,2.7976536852812552,North West,0.3853765581656993,
497,5/30/2019,4030,2340,5350,0,1580,30.03857214,0.10369849,0.024850787,0.376903592,-2.225543381,1.721795473,Peralihan 1,2.813827107616281,North West,0.3777219602790151,
498,5/31/2019,11247,3238,9840,610,3529,29.98500057,0.104543533,0.064176065,0.304007948,-3.242692699,0.983016367,Peralihan 1,3.3884180848794,West,0.3107079010357717,
499,6/1/2019,13337,4245,21596,195,2419,29.88071557,0.097531845,0.045428982,0.245935586,-3.702433721,2.19114605,Timur,4.302224595581745,North West,0.2500961912279348,
500,6/2/2019,12330,2070,22580,350,3650,30.05714636,0.104074654,0.07825818,0.227798873,1.066620723,-0.023385516,Timur,1.0668770543467645,East,0.24086649679227398,
501,6/3/2019,9846,2639,10413,140,3092,29.72785729,0.104074341,0.158434661,0.175743016,1.67968619,1.248590907,Timur,2.092922585744585,North East,0.23661603808482884,North East
502,6/4/2019,4845,1830,4630,0,1475,29.813568,0.11843611,0.164538366,0.11326727,0.185452372,1.163075602,Timur,1.1777679899912752,,0.19975572166824873,North East
503,6/6/2019,3500,150,2050,340,400,30.07785686,0.117568881,-0.033395968,0.101277851,-4.102728157,0.746764454,Timur,4.170136146458354,West,0.10664189505928345,
504,6/7/2019,10270,3140,14135,607,2217,30.00928164,0.125456944,-0.145398901,0.242491355,-1.165453853,-0.054648583,Timur,1.1667343961229797,West,0.2827417508288152,North West
505,6/8/2019,4460,1600,5340,120,1280,30.04214036,0.100336361,-0.094302194,0.350875664,-0.016461683,1.252390973,Timur,1.2524991561909649,,0.36332717401903003,
506,6/9/2019,3914,1159,1618,300,1059,30.16785329,0.101525598,0.140515938,0.383530471,0.894046356,2.082156464,Timur,2.265986413739911,North East,0.40846095409169975,
507,6/10/2019,6445,1225,5745,80,850,29.980715,0.103045632,0.206784699,0.232987021,-1.483820121,-0.082704522,Timur,1.4861232080294362,West,0.3115170359626822,North East
508,6/11/2019,9815,2490,4211,0,1265,30.12928564,0.122445917,0.108994676,0.136504932,-3.464856364,2.365653386,Timur,4.195419593538239,North West,0.17468095447606646,North East
509,6/12/2019,8340,1710,3580,20,2800,29.9278585,0.131205596,0.007891213,0.22034364,-2.819893774,1.843829329,Timur,3.369199829503224,North West,0.220484899553373,
510,6/13/2019,38608,3946,11234,125,5017,30.03999986,0.12325745,0.05833395,0.296988695,0.463482359,1.633153834,Timur,1.6976475908188675,,0.30266340162035704,
511,6/14/2019,13808,7700,13850,780,3080,29.86356464,0.122222838,0.181279947,0.210926497,1.974222686,0.273398234,Timur,1.993063423042873,East,0.278123005738493,North East
512,6/15/2019,34464,10011,15712,250,4770,30.08642786,0.114668621,0.254001196,0.135850965,1.577090109,3.2198364,Timur,3.585325599533548,North East,0.2880487671573368,North East
513,6/16/2019,2275,2100,5495,0,2000,30.13213893,0.127438584,0.255483518,0.108820284,2.122548757,0.764740724,Timur,2.256112054129025,East,0.2776935040282667,North East
514,6/17/2019,20006,8107,12451,0,4136,29.90928429,0.115109416,0.283429759,0.04198475,0.612947561,2.747521193,Timur,2.8150625958440054,,0.28652250787566513,East
515,6/18/2019,5966,3177,4981,251,1128,29.85856621,0.111335446,0.186337298,0.008893963,1.665225564,1.770199341,Timur,2.430346042413704,North East,0.18654943367318536,East
516,6/19/2019,12183,4040,9122,210,4969,29.94999914,0.111520968,0.111000179,0.048088453,1.848889475,2.608562179,Timur,3.1973409158979287,North East,0.12096916569921962,North East
517,6/20/2019,11400,4530,2900,0,4300,29.977853,0.111790585,0.080438071,0.118106627,0.101827172,1.379276007,Timur,1.3830296730162306,,0.1428966710862019,North East
518,6/21/2019,14858,3640,13418,70,4194,30.01357157,0.112989357,0.024719993,0.175743016,-1.119096149,3.321063986,Timur,3.5045459320449543,,0.1774730563401,
519,6/22/2019,19180,8860,8240,120,6951,29.915002,0.11630514,0.068056277,0.30627504,-0.401969918,4.440201679,Timur,4.458359649598869,,0.31374521026798535,
520,6/23/2019,3320,1040,2930,60,1120,29.84357129,0.115961692,0.1556444,0.355976611,-1.360672314,2.241086068,Timur,2.621811570321143,North West,0.38851579997524593,North East
521,6/24/2019,6640,560,5720,0,2190,29.81285314,0.12655258,0.233815376,0.30483631,-0.219561429,0.382792065,Timur,0.4412901382667488,North West,0.38418069439840086,North East
522,6/25/2019,1500,100,1700,130,250,29.69928214,0.103804924,0.255570719,0.252344473,0.092295249,2.535605971,Timur,2.537285173794784,,0.35915752179764343,North East
523,6/26/2019,10225,4635,6100,0,4260,29.80499479,0.102557858,0.273969017,0.267342144,-0.267314038,1.945380452,Timur,1.9636603316092092,,0.3827934746497947,North East
524,6/27/2019,15425,2760,7355,150,3020,29.92142807,0.10683553,0.291364568,0.250862147,0.813815462,2.092667379,Timur,2.245340144682093,,0.3844803353661618,North East
525,6/28/2019,11165,3475,7635,315,3375,30.02428321,0.107643334,0.307582979,0.248333471,-0.78117781,2.855729193,Timur,2.960646550094899,,0.3953186079473395,North East
526,6/29/2019,36457,9867,20213,60,5891,29.67786064,0.09385359,0.223482684,0.274448596,-1.004945521,3.313922,Timur,3.462945931177956,,0.3539301370245476,North East
527,6/30/2019,10560,2937,11550,240,5142,29.97785729,0.095170483,0.251210928,0.291059386,-0.881193268,2.6336534,Timur,2.7771625459990776,,0.38447691286385216,North East
528,7/1/2019,12590,2370,4990,350,1440,29.89499979,0.088881061,0.279898327,0.267778119,1.839497083,1.270744585,Timur,2.2357417826467194,North East,0.387360548420431,North East
529,7/2/2019,4818,644,5856,480,595,29.951427,0.089481981,0.368140417,0.17648418,-1.111726363,0.735525921,Timur,1.3330168365973876,North West,0.4082573115318405,North East
530,7/3/2019,2815,1400,780,0,460,29.749287,0.124212068,0.360903172,0.12591065,2.585614271,1.624071382,Timur,3.0533602820876298,North East,0.382236303015666,East
531,7/4/2019,7375,2500,4850,60,3565,29.60571079,0.12380428,0.334439266,0.075380719,1.374199644,1.146069541,Timur,1.7893853845322636,North East,0.3428292219744048,East
532,7/5/2019,38022,7935,17936,270,9351,29.54642814,0.140659805,0.28517367,0.153333712,-0.983719573,2.248740193,Timur,2.454493156217181,North West,0.32378271926859814,North East
533,7/6/2019,28795,7130,22380,0,7510,29.637861,0.142092108,0.176178995,0.19187423,-2.071172707,4.985499814,Timur,5.398607670280898,North West,0.26048945932091555,North East
534,7/7/2019,4790,2350,2895,100,2260,29.59857179,0.146843393,0.166369475,0.248333478,-1.292158736,2.994418681,Timur,3.261321424843448,North West,0.298911890876479,North East
535,7/8/2019,15975,5769,6500,780,3856,29.54714093,0.124680742,0.240398662,0.219122899,-1.151179224,0.80756578,Timur,1.4061920547337234,North West,0.32527889811291855,North East
536,7/9/2019,10985,4030,5890,360,4370,29.47285014,0.120436128,0.263679923,0.107730338,-0.346777753,0.094929094,Timur,0.3595362886599764,West,0.2848384235296919,East
537,7/10/2019,8860,420,4200,0,2360,29.4085715,0.107963293,0.26306955,0.021319359,1.407398643,2.005481,Timur,2.4500459141981894,North East,0.2639320048902243,East
538,7/11/2019,25649,5557,10250,545,3214,29.46714571,0.119103184,0.25260606,-0.021493751,-1.696754064,3.193289671,Timur,3.616085352507018,North West,0.2535188412737278,East
539,7/12/2019,28780,8395,13370,70,6575,29.30357357,0.117151151,0.219907662,0.025635549,1.320309403,1.237621835,Timur,1.8096753095842864,North East,0.2213968409414137,East
540,7/13/2019,28492,14580,15672,300,7575,29.29928821,0.123064023,0.232507442,0.037232581,0.813722474,4.522860193,Timur,4.595476970904834,,0.23546969162358228,East
541,7/14/2019,9950,2900,9730,0,4820,29.15785214,0.117510826,0.261064048,0.014561687,-0.198893434,3.671722779,Timur,3.677105759142072,,0.2614698450805222,East
542,7/15/2019,5370,2650,2900,200,1350,29.27499821,0.139512343,0.25448077,-0.048437235,-0.005093139,5.207198214,Timur,5.207200704788482,,0.2590494702450444,East
543,7/16/2019,3500,900,1500,0,1550,29.18499757,0.133789215,0.259276538,-0.072808443,0.520115947,3.173858007,Timur,3.2161926632155797,,0.2693053889719804,East
544,7/17/2019,3950,1475,1620,0,545,29.144287,0.128894696,0.240224268,-0.099664731,-0.091182688,2.902488974,Timur,2.9039208885199472,,0.2600783680766976,South East
545,7/18/2019,13460,6152,7615,520,3868,29.21499836,0.136477043,0.158609056,-0.096482089,-4.946745221,3.483766886,Timur,6.050365278020532,North West,0.1856492018378077,South East
546,7/19/2019,21820,6815,10740,60,5630,29.1700025,0.140682071,0.068884635,-0.0040982,-2.793855364,2.638855054,Timur,3.843069579252101,North West,0.06900643580364968,East
547,7/20/2019,14880,7360,12625,430,7710,29.16714271,0.137363338,0.054192153,0.087326536,-1.476496819,3.745595129,Timur,4.02610552853569,,0.10277506184155134,North East
548,7/21/2019,9440,2280,9320,360,2320,29.30571629,0.152004262,0.067358711,0.147840381,-0.898583205,3.829331693,Timur,3.933348826550007,,0.16246222392238352,North East
549,7/22/2019,4850,2400,2050,120,1200,29.20571671,0.145699669,0.174347882,0.147230007,1.006220848,0.21774453,Timur,1.02951108556186,East,0.2281969739481792,North East
550,7/23/2019,10110,4090,2203,0,1455,29.23428557,0.139118171,0.204604806,0.070628552,-1.360951301,4.917502657,Timur,5.102354439403015,,0.21645211709732556,East
551,7/24/2019,4230,690,1420,0,1580,29.17214093,0.135425994,0.216114645,-0.01207661,-0.244414181,2.276095411,Timur,2.289180773082187,,0.21645180593510446,East
552,7/25/2019,9950,4070,14140,200,1630,29.24571886,0.147465596,0.196016028,-0.077996588,-0.242786781,1.443553972,Timur,1.463828368049109,,0.21096386176911563,East
553,7/26/2019,8010,4960,11100,0,3730,29.22214179,0.140146196,0.223090306,-0.092907064,1.513644736,1.893472914,Timur,2.4241204720211744,North East,0.24166300331716836,South East
554,7/27/2019,28592,9331,21229,290,11173,29.19214529,0.134025895,0.239962679,0.00139513,-1.242987906,4.437937764,Timur,4.608721138407008,,0.23996673457080245,East
555,7/28/2019,7755,4110,5170,0,3240,29.2035675,0.171233331,0.219515277,0.071631299,-0.677791289,4.102209926,Timur,4.157827234075173,,0.23090690728692836,East
556,7/29/2019,3420,1700,3160,0,1610,29.16571043,0.163606193,0.301043293,-0.022801688,0.785103441,0.158695011,Timur,0.8009815975328837,East,0.30190558331361345,East
557,7/30/2019,3340,840,2380,270,860,29.171426,0.149027033,0.323670593,-0.022801688,0.265334567,1.686894021,Timur,1.70763399782583,,0.324472756558422,East
558,7/31/2019,5900,1885,1680,0,1155,29.24785721,0.149818493,0.337273129,0.007629625,-0.575148735,3.661831736,Timur,3.706724663385301,,0.3373594147538961,East
559,8/1/2019,29750,7470,12020,630,5170,29.13356657,0.137463164,0.361469946,0.041723166,-0.024273211,3.7243578,Timur,3.724436898538233,,0.3638699553993246,East
560,8/2/2019,23445,8713,15663,590,6678,29.25,0.134462672,0.441428436,0.026725495,-0.318949173,5.738832443,Timur,5.747688786267636,,0.4422367196337286,East
561,8/3/2019,18515,4820,11747,840,4335,29.04213814,0.131089216,0.459521561,0.036186234,-1.892879207,6.823311214,Timur,7.081000467122644,,0.4609441490625296,East
562,8/4/2019,1640,480,210,0,500,29.01285679,0.109204581,0.423248134,0.02437121,-2.94048425,6.754640264,Timur,7.366926952301621,North West,0.42394921725525814,East
563,8/5/2019,13950,4900,4815,60,6740,29.113569,0.108873752,0.383661262,-0.001743915,-0.58774946,5.416094907,Timur,5.447892571385895,,0.3836652254231023,East
564,8/6/2019,1680,960,480,180,660,29.20785736,0.109427535,0.358723285,-0.022147719,0.410754538,3.637063707,Timur,3.660184653711364,,0.35940633920131987,East
565,8/7/2019,1610,400,620,0,1200,29.08500021,0.104829844,0.311768376,-0.035096285,-1.583161409,4.566574614,Timur,4.833218777603195,,0.31373758062189266,East
566,8/8/2019,9860,2230,8780,60,2290,29.07499921,0.113055717,0.293370074,-0.038540518,-2.15079915,4.174600136,Timur,4.696085953124361,North West,0.29589081068271417,East
567,8/9/2019,9020,3405,2850,420,2370,29.00071293,0.120506738,0.259189339,-0.016087614,-3.183315829,3.064518164,Timur,4.418684334125701,North West,0.25968812983166933,East
568,8/10/2019,15860,5731,12640,880,7147,28.95357179,0.119436036,0.239395913,0.004882962,-1.181169901,0.959245681,Timur,1.5216157897266656,North West,0.23944570674580284,East
569,8/11/2019,15210,3310,8313,770,7240,29.16500207,0.14394606,0.229063218,0.023630047,-1.187121562,1.637358175,Timur,2.0224241385536934,North West,0.2302788243884742,East
570,8/12/2019,1893,685,3568,560,1517,29.23143,0.121061674,0.273838228,0.096918065,-2.009075707,3.680293014,Timur,4.1929633751506525,North West,0.2904831947592222,East
571,8/13/2019,6450,2170,1780,300,2250,29.44000229,0.145195378,0.266470183,0.124602714,-1.304457228,2.869339342,Timur,3.1519385969955755,North West,0.29416355104638525,North East
572,8/14/2019,5640,1480,2580,360,2540,29.31500021,0.133129602,0.243886495,0.17382471,-2.055572927,4.524692779,Timur,4.969730858160238,North West,0.29949232419207195,North East
573,8/15/2019,14230,4380,12115,60,4965,29.44928636,0.128469862,0.240311467,0.242491358,-2.468351707,4.027879246,Timur,4.724041846745999,North West,0.34139663131960785,North East
574,8/16/2019,12130,6890,8390,520,5382,29.49428457,0.12848259,0.25164691,0.256529869,-2.321374093,1.096937977,Timur,2.567498900688455,North West,0.3593518345600941,North East
